Date,Temperature (°C),Precipitation (mm),Wind Speed (km/h),Weather Condition,Underground Delays (min),Underground Cancellations (%),Underground Ridership (thousands),Bus Delays (min),Bus Cancellations (%),Bus Ridership (thousands),Overground Delays (min),Overground Cancellations (%),Overground Ridership (thousands),Tram Delays (min),Tram Cancellations (%),Tram Ridership (thousands),DLR Delays (min),DLR Cancellations (%),DLR Ridership (thousands),National Rail Delays (min),National Rail Cancellations (%),National Rail Ridership (thousands)
2023-10-13,18,0,23,Clear,2,1,317,4,1,100,5,2,122,2,1,136,5,0,144,3,2,138
2023-10-14,13,11,18,Heavy Rain,6,1,229,14,7,106,19,5,89,17,7,105,15,6,94,13,4,103
2023-10-15,12,0,6,Partly Cloudy,1,0,285,1,1,138,5,1,109,3,0,129,4,1,116,3,0,106
2023-10-16,12,0,25,Partly Cloudy,1,0,316,1,1,129,2,2,139,2,0,122,3,0,141,3,1,120
2023-10-17,21,9,30,Light Rain,2,1,282,5,4,105,6,5,129,6,4,123,7,4,113,10,5,124
2023-10-18,24,4,19,Clear,1,0,302,3,1,120,2,1,115,2,0,135,2,2,142,5,1,111
2023-10-19,12,3,12,Clear,2,1,318,3,2,135,1,0,104,3,0,149,1,1,116,1,1,100
2023-10-20,12,0,6,Clear,2,0,306,4,2,147,3,2,142,5,2,136,1,0,129,2,1,148
2023-10-21,17,17,17,Thunderstorm,8,1,224,16,5,111,12,7,100,18,6,98,10,5,76,14,5,77
2023-10-22,17,0,9,Clear,1,0,318,2,2,114,3,1,101,3,2,128,1,1,112,2,1,146
2023-10-23,12,18,26,Thunderstorm,5,2,226,10,8,100,11,4,84,17,3,95,17,8,96,14,7,107
2023-10-24,17,0,24,Partly Cloudy,2,0,286,2,0,144,2,2,148,4,1,128,2,2,119,4,2,123
2023-10-25,13,14,18,Heavy Rain,6,2,251,17,6,106,18,8,114,17,6,129,19,7,128,19,4,110
2023-10-26,21,16,14,Thunderstorm,5,3,217,15,5,119,20,4,108,16,3,71,11,3,89,13,4,77
2023-10-27,24,0,19,Partly Cloudy,1,1,290,4,1,129,3,0,132,1,0,116,2,2,145,2,0,143
2023-10-28,16,6,10,Light Rain,2,1,276,6,3,106,5,3,93,10,4,103,7,4,135,8,2,123
2023-10-29,17,0,13,Clear,1,0,283,3,2,108,4,1,141,2,2,142,2,0,131,3,0,147
2023-10-30,15,0,16,Clear,3,0,304,4,2,139,2,1,107,4,1,130,2,2,149,1,1,103
2023-10-31,25,1,23,Clear,2,0,282,3,1,150,5,2,139,2,2,104,4,2,115,3,1,143
2023-11-01,17,10,6,Light Rain,5,0,273,8,3,113,5,3,126,8,2,113,8,3,135,10,4,123
2023-11-02,17,0,19,Clear,3,0,305,2,1,135,1,1,105,2,2,133,2,0,142,5,1,139
2023-11-03,14,0,19,Partly Cloudy,3,1,300,2,0,111,5,1,105,4,2,113,4,1,134,3,1,106
2023-11-04,20,0,30,Clear,3,1,313,5,0,139,4,1,115,2,1,120,3,1,137,5,0,141
2023-11-05,19,0,10,Partly Cloudy,3,0,307,4,2,113,2,1,141,5,1,119,3,0,120,2,1,129
2023-11-06,19,0,16,Clear,2,1,290,4,1,133,3,0,101,1,1,130,4,0,120,2,1,131
2023-11-07,12,0,11,Clear,2,1,289,2,2,118,2,0,145,3,0,113,3,2,108,2,1,123
2023-11-08,13,7,23,Light Rain,3,1,251,7,5,135,8,4,103,6,4,116,7,3,99,5,4,115
2023-11-09,21,19,15,Thunderstorm,6,2,207,19,7,85,14,6,101,18,6,88,10,8,77,11,5,105
2023-11-10,17,0,9,Partly Cloudy,2,1,315,4,2,127,4,1,104,3,2,103,5,1,114,2,1,107
2023-11-11,13,1,16,Clear,3,1,299,4,0,132,3,1,129,2,2,148,2,0,137,4,1,147
2023-11-12,23,19,24,Thunderstorm,8,2,242,12,5,84,16,4,99,13,4,95,19,3,115,17,6,73
2023-11-13,16,0,19,Clear,2,0,282,3,1,129,5,1,100,3,0,115,4,1,139,4,2,101
2023-11-14,21,0,8,Clear,3,0,314,2,0,147,1,1,141,4,2,142,4,2,112,3,1,148
2023-11-15,11,0,16,Partly Cloudy,1,0,312,4,2,138,3,0,104,3,2,147,4,0,132,2,2,105
2023-11-16,13,0,21,Clear,3,1,290,3,2,131,3,1,142,1,1,125,2,1,124,5,0,143
2023-11-17,17,18,12,Thunderstorm,9,2,211,15,7,111,11,6,77,11,6,91,15,8,79,11,4,118
2023-11-18,14,0,6,Partly Cloudy,1,1,292,2,2,134,2,2,124,4,2,138,3,0,136,4,2,103
2023-11-19,25,4,14,Clear,2,1,301,2,1,130,2,2,104,1,1,120,2,1,136,4,1,102
2023-11-20,20,11,21,Heavy Rain,6,1,268,12,6,121,11,5,106,18,5,87,11,8,85,15,5,117
2023-11-21,25,0,30,Clear,3,0,302,2,2,114,3,0,125,5,1,109,4,0,110,1,1,111
2023-11-22,21,0,30,Clear,2,0,288,5,1,126,4,0,122,1,2,114,4,1,134,3,1,124
2023-11-23,21,0,27,Clear,2,0,312,4,1,144,4,2,110,3,2,148,2,1,103,2,1,108
2023-11-24,16,0,12,Clear,2,0,308,2,2,117,4,1,132,3,1,136,3,1,136,2,0,128
2023-11-25,12,14,27,Heavy Rain,8,3,221,11,7,118,16,7,87,17,6,84,10,4,123,17,6,93
2023-11-26,15,0,30,Partly Cloudy,2,0,304,3,1,107,2,1,133,4,2,109,2,1,139,3,0,125
2023-11-27,17,0,26,Clear,3,0,293,2,1,112,5,2,135,2,0,111,4,1,111,4,1,142
2023-11-28,22,0,19,Clear,1,1,314,2,2,117,3,1,123,4,1,132,5,0,126,2,0,145
2023-11-29,18,5,29,Clear,3,0,303,3,1,145,5,1,135,1,1,130,5,2,148,2,1,101
2023-11-30,17,0,27,Clear,3,0,294,4,0,134,1,0,105,4,1,128,4,2,136,1,1,110
2023-12-01,-7,13,13,Heavy Snow,20,2,184,28,12,70,22,11,89,22,11,90,29,13,146,25,12,113
2023-12-02,2,0,18,Partly Cloudy,2,1,292,2,1,142,2,1,131,1,2,148,3,2,133,3,2,138
2023-12-03,-5,0,24,Clear,2,1,286,3,1,145,5,2,134,3,2,143,2,0,103,2,1,137
2023-12-04,-4,10,21,Light Snow,6,2,238,13,4,97,16,4,94,13,6,117,10,7,85,19,7,124
2023-12-05,-8,0,17,Light Snow,10,3,222,18,5,111,18,6,92,19,8,109,10,5,93,11,4,104
2023-12-06,4,0,11,Partly Cloudy,3,0,296,5,0,121,3,1,144,4,1,142,4,1,103,1,1,119
2023-12-07,-9,0,8,Clear,2,0,314,3,2,103,3,1,132,4,1,131,1,2,144,4,1,143
2023-12-08,-8,17,16,Thunderstorm,8,2,215,13,4,84,17,7,74,16,3,120,16,5,101,17,4,70
2023-12-09,-1,0,22,Clear,2,0,315,1,2,108,2,1,125,5,0,107,4,1,119,3,0,120
2023-12-10,2,0,21,Partly Cloudy,3,1,291,3,1,138,4,0,137,1,2,102,4,2,147,3,2,124
2023-12-11,0,17,18,Thunderstorm,9,2,206,13,5,103,18,7,74,18,5,82,18,5,76,10,8,77
2023-12-12,-7,0,29,Light Snow,10,2,277,13,4,111,18,4,124,19,5,120,11,6,100,14,7,91
2023-12-13,5,5,19,Clear,1,0,307,3,0,137,2,1,131,2,1,117,3,0,120,3,1,108
2023-12-14,5,0,6,Clear,2,1,309,3,2,123,4,1,145,3,1,118,3,1,125,2,1,109
2023-12-15,-5,0,12,Clear,2,1,294,2,1,101,2,2,110,4,0,104,3,0,107,4,2,124
2023-12-16,4,15,9,Heavy Rain,8,1,236,20,6,80,15,6,122,11,6,126,15,7,99,17,8,126
2023-12-17,-5,0,9,Clear,2,1,295,1,0,125,1,1,115,2,0,127,3,1,124,4,1,113
2023-12-18,-10,0,10,Clear,1,0,283,2,1,113,3,2,119,1,1,127,4,2,101,4,0,136
2023-12-19,-1,0,8,Light Snow,10,1,247,12,7,118,15,7,99,14,5,116,11,6,106,12,4,105
2023-12-20,-4,0,27,Clear,1,1,285,4,2,107,1,1,134,3,1,105,2,0,123,4,2,106
2023-12-21,-9,3,30,Clear,3,0,320,5,1,143,4,2,128,4,2,117,3,1,128,3,1,147
2023-12-22,-4,10,7,Light Snow,8,3,263,15,6,90,10,6,125,10,5,106,16,5,115,11,8,114
2023-12-23,-1,8,18,Light Snow,9,2,243,13,5,81,16,7,121,16,8,92,14,7,113,19,5,84
2023-12-24,1,0,27,Clear,2,0,298,4,0,117,2,1,120,4,2,136,2,1,112,1,2,126
2023-12-25,-2,0,8,Clear,2,0,307,4,1,127,4,2,141,4,1,150,2,0,117,3,0,116
2023-12-26,-2,0,17,Light Snow,10,3,266,15,5,112,12,6,112,16,6,113,15,8,99,10,7,89
2023-12-27,1,0,7,Clear,2,0,304,2,1,111,2,1,116,5,1,128,2,2,133,3,2,144
2023-12-28,1,0,25,Partly Cloudy,1,0,297,5,0,130,2,1,107,3,0,131,5,1,150,5,1,145
2023-12-29,3,0,6,Clear,1,0,306,5,1,128,2,0,104,4,1,108,3,1,110,4,0,112
2023-12-30,-6,0,25,Light Snow,7,2,249,20,5,101,19,5,119,12,8,119,12,5,116,13,7,95
2023-12-31,1,3,23,Clear,3,0,314,3,1,137,2,1,118,2,1,109,4,1,142,3,0,124
2024-01-01,-2,18,15,Thunderstorm,7,1,246,14,5,93,18,5,96,15,7,118,12,5,78,11,7,82
2024-01-02,-8,0,24,Clear,2,0,302,1,0,108,2,2,124,4,2,110,3,2,108,3,0,128
2024-01-03,-2,0,21,Clear,2,1,317,4,2,115,3,1,102,2,1,112,2,2,129,5,2,147
2024-01-04,-8,2,9,Clear,3,1,301,2,1,128,1,1,134,2,1,112,3,1,134,1,1,104
2024-01-05,-1,0,15,Light Snow,5,3,232,19,5,120,14,5,128,11,7,115,14,6,107,14,7,97
2024-01-06,-7,18,8,Thunderstorm,6,2,226,19,7,96,19,5,108,15,5,75,10,4,100,18,8,90
2024-01-07,-8,3,20,Clear,3,1,309,2,0,149,2,2,139,3,2,123,3,0,111,2,1,100
2024-01-08,0,0,23,Partly Cloudy,2,1,285,1,1,121,3,1,115,4,2,115,2,2,105,4,1,129
2024-01-09,-1,0,22,Clear,1,1,300,2,1,118,4,2,125,4,0,122,4,1,115,2,2,134
2024-01-10,-1,0,19,Clear,2,1,301,1,1,130,2,2,135,3,1,144,2,2,143,4,1,116
2024-01-11,-9,0,15,Clear,3,0,302,2,2,111,2,1,105,3,1,134,2,2,134,3,1,134
2024-01-12,-4,0,23,Clear,2,1,293,4,1,103,5,0,108,4,2,112,5,2,102,2,0,149
2024-01-13,2,1,21,Partly Cloudy,2,0,283,3,1,112,5,2,145,3,1,130,4,1,101,3,1,109
2024-01-14,-7,0,26,Light Snow,6,3,275,16,6,82,19,7,81,14,4,113,17,6,122,19,4,114
2024-01-15,3,0,10,Partly Cloudy,1,0,306,3,2,107,4,1,122,3,1,125,2,1,132,3,1,149
2024-01-16,-8,0,16,Clear,2,1,318,3,0,125,4,1,145,5,2,144,1,0,103,2,1,147
2024-01-17,-8,0,20,Clear,3,0,286,3,1,107,3,1,100,2,2,133,3,1,144,2,1,130
2024-01-18,-5,0,19,Clear,2,0,314,3,1,111,3,1,102,3,1,116,2,0,125,1,0,136
2024-01-19,-7,0,20,Clear,3,1,292,4,0,127,4,1,133,3,0,104,2,1,110,1,1,129
2024-01-20,3,0,20,Clear,2,1,293,2,2,101,2,1,100,3,0,137,4,1,116,3,1,105
2024-01-21,1,0,18,Partly Cloudy,3,1,300,2,2,124,4,1,117,2,0,116,3,2,101,4,1,108
2024-01-22,0,0,13,Partly Cloudy,2,1,313,3,1,107,3,1,119,5,2,106,2,1,123,4,1,129
2024-01-23,-4,0,29,Clear,2,1,284,5,1,116,4,2,108,4,2,109,1,1,109,5,1,135
2024-01-24,2,3,27,Partly Cloudy,2,1,320,5,2,138,1,1,111,2,1,141,2,1,144,3,2,137
2024-01-25,3,0,16,Clear,2,1,286,4,1,137,5,1,113,1,0,115,3,1,109,3,1,146
2024-01-26,4,7,18,Light Rain,3,1,271,8,4,119,8,3,114,8,3,104,9,3,102,6,4,110
2024-01-27,-8,0,11,Clear,2,0,289,3,1,125,5,2,118,1,2,102,3,1,123,2,1,141
2024-01-28,1,0,29,Clear,1,0,303,1,1,129,2,1,117,4,1,140,3,1,129,2,1,135
2024-01-29,-9,0,5,Clear,1,1,306,3,0,140,5,1,132,3,2,101,5,2,140,5,0,130
2024-01-30,-5,0,12,Clear,1,1,291,2,1,108,3,2,145,3,1,148,4,0,144,4,2,133
2024-01-31,-2,0,30,Clear,3,1,304,3,0,118,1,1,150,4,0,146,5,2,122,3,2,105
2024-02-01,-3,0,17,Clear,2,1,288,2,0,150,3,0,130,4,2,124,3,0,128,1,0,112
2024-02-02,4,4,26,Partly Cloudy,1,0,291,2,1,124,3,0,149,4,2,111,2,1,141,2,2,133
2024-02-03,-6,13,15,Heavy Snow,18,2,159,25,14,109,31,11,57,23,9,106,28,9,138,24,10,117
2024-02-04,-1,6,28,Light Snow,6,2,225,11,5,90,15,7,122,19,7,94,12,8,118,12,6,91
2024-02-05,0,0,19,Clear,3,0,307,4,2,135,2,0,149,2,2,144,3,2,143,4,0,135
2024-02-06,3,0,7,Partly Cloudy,2,1,312,2,0,114,5,2,145,3,1,146,3,1,136,3,0,133
2024-02-07,0,0,21,Clear,2,0,306,2,1,119,5,2,103,2,2,133,5,0,112,2,1,135
2024-02-08,-8,0,21,Light Snow,6,1,256,20,5,115,17,7,118,17,7,81,17,8,89,16,6,98
2024-02-09,5,0,24,Partly Cloudy,2,0,304,3,2,126,3,0,135,1,1,108,5,1,124,2,1,130
2024-02-10,-10,5,28,Clear,2,0,298,4,2,129,3,1,109,1,1,143,5,0,100,4,0,105
2024-02-11,-7,9,14,Light Snow,9,3,273,12,8,123,15,5,115,11,7,121,15,6,102,18,4,123
2024-02-12,-5,0,12,Clear,1,1,292,2,1,107,4,1,138,3,0,140,4,1,119,4,0,136
2024-02-13,-3,17,25,Thunderstorm,8,2,220,16,7,82,14,3,82,12,4,94,15,5,104,20,5,74
2024-02-14,-2,0,13,Clear,1,1,291,1,1,102,3,1,135,4,1,113,4,0,101,2,2,140
2024-02-15,2,13,22,Heavy Rain,6,2,222,17,4,123,11,6,93,11,5,105,14,6,82,15,4,118
2024-02-16,-1,9,14,Light Snow,7,1,274,17,4,124,20,6,94,20,5,124,13,7,87,16,4,120
2024-02-17,1,0,11,Partly Cloudy,2,0,305,1,2,112,5,0,137,3,1,122,3,0,108,2,1,126
2024-02-18,2,13,11,Heavy Rain,9,2,231,11,7,108,19,5,110,16,6,123,12,6,110,17,7,129
2024-02-19,-6,5,19,Clear,2,1,296,3,1,133,2,0,132,2,2,125,2,0,105,3,2,124
2024-02-20,-5,14,24,Heavy Snow,11,4,183,32,11,101,21,10,140,34,10,67,20,14,96,29,9,99
2024-02-21,-5,0,15,Clear,2,0,280,4,0,136,3,2,141,4,1,120,3,0,112,2,1,107
2024-02-22,5,0,9,Partly Cloudy,2,1,305,2,1,104,2,1,139,4,0,126,2,1,138,3,1,128
2024-02-23,-6,0,16,Clear,3,0,313,1,1,131,3,2,140,4,0,143,2,1,110,2,2,135
2024-02-24,-3,18,26,Thunderstorm,7,2,249,17,5,81,18,4,75,11,4,94,11,4,111,18,7,119
2024-02-25,-6,0,27,Clear,1,0,319,2,1,144,3,1,121,3,0,130,3,0,109,4,2,142
2024-02-26,-5,0,27,Clear,1,1,316,1,1,110,1,1,116,2,1,108,4,2,118,2,1,139
2024-02-27,2,8,12,Light Rain,5,1,281,6,3,111,6,2,125,7,3,139,9,4,137,7,4,108
2024-02-28,3,1,19,Clear,2,0,281,4,1,138,3,1,116,2,1,116,2,1,110,2,2,101
2024-02-29,-10,0,6,Clear,1,1,296,5,0,115,1,1,123,4,1,136,2,1,146,2,2,117
2024-03-01,19,5,7,Partly Cloudy,3,0,313,3,1,140,3,2,108,4,1,106,4,1,113,4,1,130
2024-03-02,14,18,27,Thunderstorm,6,2,241,12,4,74,14,6,112,14,6,76,20,7,108,13,5,104
2024-03-03,19,0,24,Clear,3,0,285,4,1,115,3,1,104,2,1,148,4,1,109,5,1,142
2024-03-04,10,0,25,Clear,3,0,285,2,1,131,2,0,145,3,2,146,2,1,148,3,2,130
2024-03-05,14,0,29,Clear,3,1,285,1,2,117,4,1,105,4,1,103,3,1,116,1,1,104
2024-03-06,16,0,15,Clear,1,0,308,5,1,110,5,2,116,4,1,124,5,1,115,4,1,115
2024-03-07,15,12,13,Heavy Rain,7,1,243,17,7,129,17,4,88,11,7,119,17,7,116,19,6,95
2024-03-08,11,0,19,Clear,2,0,319,2,0,141,4,1,107,5,0,120,2,0,105,3,1,128
2024-03-09,13,0,22,Partly Cloudy,2,0,310,2,0,138,3,1,108,4,1,135,5,1,114,2,2,124
2024-03-10,12,0,21,Partly Cloudy,1,1,292,3,2,108,1,0,129,2,1,111,3,2,144,3,1,147
2024-03-11,15,0,24,Partly Cloudy,2,1,297,5,1,105,2,1,130,4,1,143,2,1,137,3,0,133
2024-03-12,13,0,17,Partly Cloudy,3,1,299,3,0,110,1,2,150,4,2,117,2,1,105,3,0,144
2024-03-13,15,0,11,Partly Cloudy,3,1,311,3,1,104,5,0,107,4,1,107,5,0,110,5,1,111
2024-03-14,11,0,6,Clear,2,0,317,2,1,104,4,0,108,1,1,126,2,1,116,1,0,103
2024-03-15,13,0,26,Clear,1,1,308,2,0,124,1,1,137,4,1,122,5,1,144,4,1,102
2024-03-16,9,0,25,Clear,2,0,309,1,1,111,4,2,141,4,2,136,2,1,145,2,1,102
2024-03-17,18,0,6,Partly Cloudy,1,0,318,5,0,142,5,0,108,4,2,106,1,0,112,4,1,130
2024-03-18,11,0,10,Clear,1,0,303,4,1,148,4,2,112,4,1,121,5,1,147,1,0,112
2024-03-19,20,0,6,Clear,2,0,311,4,0,145,3,1,129,4,1,111,3,0,101,3,1,111
2024-03-20,5,16,27,Thunderstorm,10,2,212,13,7,103,11,6,99,15,4,106,17,8,110,14,5,71
2024-03-21,5,0,11,Clear,3,0,320,5,1,104,2,1,143,1,0,144,5,1,108,5,1,145
2024-03-22,19,14,24,Heavy Rain,5,3,224,16,6,115,16,8,110,13,8,108,17,5,113,13,4,93
2024-03-23,11,0,16,Clear,2,1,281,1,1,143,4,1,116,2,1,119,3,1,129,1,1,106
2024-03-24,9,0,28,Clear,1,0,295,3,0,133,2,1,116,3,1,129,5,1,122,2,2,140
2024-03-25,7,6,15,Light Rain,4,1,290,7,3,132,6,3,111,9,3,114,8,3,92,8,3,97
2024-03-26,18,10,13,Light Rain,5,1,299,6,3,121,10,3,131,6,4,129,7,4,94,6,3,94
2024-03-27,20,0,18,Clear,2,1,307,2,0,133,4,0,135,4,1,118,1,1,145,4,0,122
2024-03-28,19,0,14,Clear,2,0,302,4,2,140,3,1,117,4,1,127,1,1,119,4,1,129
2024-03-29,13,5,13,Clear,3,1,301,1,2,114,3,2,130,3,2,141,4,0,109,5,0,148
2024-03-30,11,0,16,Partly Cloudy,2,0,314,2,1,108,2,1,119,1,1,109,5,1,129,2,1,116
2024-03-31,7,0,27,Clear,1,0,304,1,0,122,4,1,102,2,1,137,3,2,139,2,1,138
2024-04-01,15,8,26,Light Rain,3,1,253,9,3,90,6,5,112,7,3,105,7,3,99,9,2,103
2024-04-02,11,0,24,Clear,2,1,294,5,1,116,4,1,117,5,1,138,3,1,130,3,1,140
2024-04-03,15,0,26,Clear,1,1,310,3,0,137,4,1,133,1,1,114,2,0,120,1,2,128
2024-04-04,10,0,19,Clear,1,0,317,2,1,109,1,1,123,4,0,130,1,0,138,4,1,146
2024-04-05,10,0,22,Clear,3,1,310,4,1,144,2,1,111,3,1,141,2,1,134,2,1,145
2024-04-06,9,18,16,Thunderstorm,9,3,249,13,5,101,16,7,101,17,7,83,17,7,91,11,5,86
2024-04-07,9,19,8,Thunderstorm,5,2,233,10,7,100,13,4,74,15,4,112,15,7,82,10,7,115
2024-04-08,12,0,11,Clear,1,1,314,4,2,132,1,1,131,2,0,117,4,1,141,5,1,128
2024-04-09,20,8,14,Light Rain,5,1,299,9,3,125,9,4,134,10,3,109,6,4,124,6,2,132
2024-04-10,10,0,15,Clear,3,1,293,2,2,118,1,1,109,3,1,127,5,2,136,2,1,134
2024-04-11,8,0,16,Partly Cloudy,2,0,282,5,0,117,5,0,126,1,1,140,4,1,114,2,0,106
2024-04-12,18,8,6,Light Rain,3,1,296,10,5,103,8,2,98,7,4,98,6,3,132,5,2,131
2024-04-13,19,9,7,Light Rain,5,2,278,6,5,130,5,2,114,5,4,131,9,2,108,9,4,128
2024-04-14,15,0,6,Clear,3,0,283,2,1,148,3,1,130,4,2,122,5,2,125,2,1,137
2024-04-15,10,0,22,Clear,2,0,291,4,1,133,2,2,135,5,2,136,2,0,112,2,2,115
2024-04-16,16,0,26,Partly Cloudy,3,0,283,1,0,117,3,1,145,2,0,148,2,2,101,2,0,139
2024-04-17,14,9,13,Light Rain,3,1,299,7,4,100,7,2,110,6,5,101,7,3,123,8,4,120
2024-04-18,18,5,11,Clear,2,0,314,2,0,148,5,2,133,4,1,124,3,1,129,3,1,137
2024-04-19,7,0,17,Clear,2,0,312,3,1,103,3,1,120,5,0,103,5,1,119,4,1,109
2024-04-20,16,0,23,Clear,2,0,299,3,2,130,4,1,120,2,1,132,4,1,135,4,0,139
2024-04-21,12,15,28,Heavy Rain,10,1,235,19,5,114,11,5,103,15,5,105,16,7,114,10,5,98
2024-04-22,9,0,7,Clear,3,0,289,4,1,102,2,1,142,3,2,114,3,1,139,4,0,130
2024-04-23,18,0,26,Partly Cloudy,2,0,281,4,2,107,2,0,130,2,0,136,3,1,147,4,1,128
2024-04-24,12,0,17,Partly Cloudy,1,1,307,2,0,148,1,0,134,2,0,101,5,1,145,1,2,128
2024-04-25,17,0,21,Clear,2,1,303,3,0,109,4,1,125,3,0,101,4,0,118,1,1,141
2024-04-26,10,0,26,Partly Cloudy,1,0,313,3,0,139,4,1,113,3,1,133,3,0,127,1,1,108
2024-04-27,9,0,17,Clear,1,0,315,2,0,142,2,0,129,3,1,118,5,1,118,2,1,137
2024-04-28,10,0,14,Partly Cloudy,2,0,316,3,1,106,3,0,102,3,1,108,2,1,109,2,1,124
2024-04-29,19,0,30,Clear,2,0,287,3,0,140,3,0,131,3,0,137,4,2,123,3,0,127
2024-04-30,7,0,20,Clear,3,0,296,3,0,123,3,0,129,3,1,132,1,2,133,1,1,123
2024-05-01,8,19,10,Thunderstorm,7,2,227,10,3,116,14,7,80,14,6,97,15,7,100,14,7,89
2024-05-02,6,0,27,Partly Cloudy,1,0,319,3,1,149,3,2,132,5,0,103,4,1,145,4,1,135
2024-05-03,17,0,25,Clear,3,0,299,3,1,141,3,1,103,5,2,125,3,0,124,3,0,136
2024-05-04,7,0,11,Clear,2,0,311,1,1,101,3,1,117,4,1,105,3,2,110,2,1,142
2024-05-05,15,7,24,Light Rain,3,0,277,9,4,119,6,3,96,10,3,105,8,2,130,8,4,104
2024-05-06,10,0,17,Clear,1,1,294,1,1,141,2,1,115,3,0,124,5,0,102,4,0,145
2024-05-07,10,0,12,Partly Cloudy,3,1,300,3,2,140,5,1,107,5,1,140,4,1,103,3,1,140
2024-05-08,6,0,15,Clear,2,0,302,1,0,134,5,1,129,4,1,143,4,2,143,1,0,122
2024-05-09,16,7,20,Light Rain,4,0,283,5,5,101,6,5,96,9,2,94,7,3,119,6,4,113
2024-05-10,10,0,23,Partly Cloudy,3,0,313,5,0,145,1,2,147,4,2,114,4,0,142,1,1,104
2024-05-11,20,18,9,Thunderstorm,7,3,242,17,3,93,19,6,74,20,4,91,17,6,98,19,4,73
2024-05-12,14,19,17,Thunderstorm,7,3,245,11,6,119,17,7,116,19,3,111,15,4,115,12,4,113
2024-05-13,7,8,24,Light Rain,3,1,267,10,4,111,6,2,109,9,3,93,8,4,134,9,3,96
2024-05-14,18,0,9,Clear,1,1,319,4,1,116,3,1,134,5,2,142,1,2,119,3,1,137
2024-05-15,18,0,25,Clear,2,0,317,2,0,102,5,2,134,4,2,103,4,1,114,2,1,138
2024-05-16,16,0,6,Clear,2,0,313,2,0,110,2,1,113,4,0,132,2,0,101,2,1,138
2024-05-17,17,2,13,Clear,3,0,315,4,0,134,1,0,116,1,0,142,4,2,124,1,0,138
2024-05-18,13,18,18,Thunderstorm,9,1,215,10,8,105,14,6,98,11,6,77,19,4,101,11,7,105
2024-05-19,19,13,25,Heavy Rain,5,2,276,14,8,101,11,6,102,10,6,127,18,5,102,11,6,125
2024-05-20,10,0,16,Clear,2,0,280,4,2,100,2,0,147,1,0,118,3,2,135,3,1,108
2024-05-21,17,0,15,Clear,1,0,287,4,0,125,2,2,129,4,1,150,4,2,141,4,2,128
2024-05-22,5,0,20,Partly Cloudy,3,0,282,4,1,106,3,1,130,2,0,147,2,2,136,2,2,140
2024-05-23,7,0,28,Partly Cloudy,3,0,303,4,2,109,2,0,135,3,1,118,3,1,106,3,2,103
2024-05-24,11,0,15,Clear,1,1,285,4,0,111,4,1,128,2,1,144,3,1,135,2,1,122
2024-05-25,11,0,21,Partly Cloudy,1,1,318,2,1,148,4,1,138,3,0,145,3,0,113,2,2,125
2024-05-26,10,5,7,Clear,3,1,311,4,2,122,1,1,125,2,2,142,2,1,148,3,1,109
2024-05-27,16,1,16,Clear,2,0,320,3,1,149,2,0,123,3,0,124,5,0,145,3,2,137
2024-05-28,19,0,10,Clear,1,0,289,3,0,111,4,2,113,3,0,120,5,0,140,2,2,134
2024-05-29,19,0,28,Clear,1,0,317,2,2,121,4,2,124,2,2,114,5,0,107,3,0,138
2024-05-30,18,15,11,Heavy Rain,6,1,278,11,5,107,11,4,122,18,8,91,15,5,85,10,4,82
2024-05-31,12,0,25,Clear,1,1,281,4,2,103,5,1,133,1,1,126,3,0,116,2,2,104
2024-06-01,33,0,29,Clear,1,1,281,1,1,137,4,2,107,2,0,119,4,1,146,4,0,107
2024-06-02,31,0,15,Clear,1,0,313,3,1,118,4,1,142,2,1,113,4,1,137,2,0,110
2024-06-03,27,19,25,Thunderstorm,9,1,219,11,6,73,19,6,113,18,4,91,10,8,89,11,7,119
2024-06-04,28,0,18,Clear,3,1,305,2,1,102,2,2,103,2,1,114,5,2,117,5,1,120
2024-06-05,24,0,21,Clear,3,0,283,3,1,148,1,1,140,2,0,106,3,1,130,4,0,121
2024-06-06,28,0,27,Clear,2,1,290,5,0,113,4,0,150,5,2,125,1,0,104,2,1,107
2024-06-07,25,4,26,Clear,3,0,287,2,1,131,5,2,132,2,2,138,4,0,116,2,1,109
2024-06-08,33,0,26,Clear,2,0,292,4,1,122,4,1,138,4,2,105,3,1,110,4,0,140
2024-06-09,25,3,9,Clear,3,0,309,4,2,142,4,2,103,1,1,115,3,1,124,5,1,118
2024-06-10,31,0,17,Clear,1,1,311,1,1,148,2,2,109,5,0,134,2,2,150,3,2,145
2024-06-11,33,0,25,Clear,3,0,296,4,2,105,4,1,107,4,0,136,2,0,106,3,0,120
2024-06-12,22,0,5,Partly Cloudy,2,0,314,4,2,136,4,1,150,1,0,137,2,0,123,3,1,134
2024-06-13,23,0,20,Clear,2,1,281,3,1,109,2,2,146,1,2,133,5,1,101,4,1,138
2024-06-14,31,0,27,Clear,2,1,310,4,1,127,1,1,147,2,0,146,2,2,119,3,2,121
2024-06-15,24,4,22,Partly Cloudy,2,0,308,3,1,105,1,1,139,3,2,112,2,0,130,3,0,117
2024-06-16,30,0,13,Partly Cloudy,2,0,294,2,1,140,1,1,138,3,1,137,4,2,114,2,2,120
2024-06-17,21,0,11,Partly Cloudy,2,0,298,3,0,146,1,0,120,2,1,122,4,1,103,4,0,105
2024-06-18,23,0,24,Clear,1,1,305,3,2,104,1,1,115,3,0,101,4,2,150,3,1,104
