Date,Temperature (°C),Precipitation (mm),Wind Speed (km/h),Weather Condition,Underground Delays (min),Underground Cancellations (%),Underground Ridership (thousands),Bus Delays (min),Bus Cancellations (%),Bus Ridership (thousands),Overground Delays (min),Overground Cancellations (%),Overground Ridership (thousands),Tram Delays (min),Tram Cancellations (%),Tram Ridership (thousands),DLR Delays (min),DLR Cancellations (%),DLR Ridership (thousands),National Rail Delays (min),National Rail Cancellations (%),National Rail Ridership (thousands)
16/08/2023,19.2,0,14,Partly Cloudy,2,0,299,5,1,148,1,0,136,3,2,143,2,1,130,4,1,103
17/08/2023,19.9,0,5,Clear,2,1,293,2,1,102,2,1,118,2,0,118,4,1,129,2,0,144
18/08/2023,19.8,0,23,Partly Cloudy,3,1,284,5,2,112,4,1,134,2,1,106,3,0,123,4,2,108
19/08/2023,21.3,0,22,Clear,3,1,300,2,2,140,3,0,139,5,1,146,2,2,137,2,1,132
20/08/2023,21.5,0,20,Clear,3,1,314,4,2,103,3,1,125,3,2,116,3,0,113,4,0,109
21/08/2023,21.4,6,22,Light Rain,5,1,267,10,2,119,8,4,138,7,3,124,10,5,123,9,2,109
22/08/2023,19.9,28,23,Thunderstorm,16,4,155,30,11,115,25,12,92,28,9,90,26,13,121,34,12,81
23/08/2023,21,0,9,Partly Cloudy,1,0,310,4,2,115,4,1,142,4,1,105,4,1,116,4,1,128
24/08/2023,20.6,10,20,Light Rain,3,0,300,6,4,136,8,4,139,9,4,108,7,5,133,9,4,114
25/08/2023,20.2,34,11,Thunderstorm,13,5,153,34,8,144,27,9,117,33,11,119,35,10,132,24,11,78
26/08/2023,20.3,14,14,Heavy Rain,8,2,255,13,8,100,12,6,117,10,5,121,15,6,127,11,6,97
27/08/2023,19.3,0,18,Clear,2,1,312,2,0,123,3,2,149,3,0,146,4,1,118,3,2,109
28/08/2023,20.7,41,15,Thunderstorm,12,2,178,24,12,78,21,12,106,27,11,109,28,9,70,22,13,103
29/08/2023,20.6,0,12,Clear,1,1,308,4,2,138,4,1,117,5,2,127,2,2,116,2,1,102
30/08/2023,20.4,0,11,Partly Cloudy,3,1,320,3,1,142,3,1,131,4,2,133,4,1,124,2,2,102
31/08/2023,22,0,18,Partly Cloudy,2,0,302,2,1,123,4,1,124,2,1,112,2,2,117,1,1,132
01/09/2023,21.7,0,20,Clear,2,0,305,3,1,112,2,1,140,2,1,103,3,0,109,1,1,117
02/09/2023,21.5,0,7,Clear,2,0,304,4,1,126,2,0,149,2,1,149,4,1,135,4,2,103
03/09/2023,20.2,0,6,Clear,2,0,292,4,1,143,4,2,130,4,2,142,4,1,114,5,2,142
04/09/2023,18.5,0,13,Partly Cloudy,3,0,307,1,1,124,4,2,117,3,1,116,5,2,115,3,0,126
05/09/2023,18.9,44,17,Thunderstorm,20,2,192,32,9,84,33,12,90,34,9,97,30,12,76,28,13,108
06/09/2023,19.1,0,22,Clear,3,0,295,2,1,112,4,2,111,2,2,118,3,0,121,2,1,125
07/09/2023,19.6,0,15,Clear,3,1,287,2,0,101,3,1,148,2,2,116,2,2,140,4,1,150
08/09/2023,19.4,3,18,Light Rain,4,1,255,10,4,122,5,5,118,8,5,136,6,5,127,5,3,111
09/09/2023,19.2,0,9,Partly Cloudy,3,1,317,4,0,140,5,0,149,1,1,139,4,1,126,4,1,125
10/09/2023,19.1,0,11,Clear,1,1,288,3,0,101,3,1,121,2,2,100,5,1,109,3,2,132
11/09/2023,17.7,0,14,Partly Cloudy,3,0,293,2,2,128,5,1,136,2,2,123,4,1,135,3,0,121
12/09/2023,17.9,9,14,Light Rain,3,1,273,6,3,132,6,4,111,10,2,132,7,2,103,7,3,108
13/09/2023,19.1,0,13,Partly Cloudy,3,0,308,3,0,113,1,1,113,3,1,137,3,1,143,4,2,108
14/09/2023,18.1,0,12,Clear,2,1,294,3,0,136,3,0,148,4,1,148,3,1,110,4,0,106
15/09/2023,17.9,23,15,Thunderstorm,16,2,159,29,13,53,28,13,57,26,10,141,23,10,140,25,12,53
16/09/2023,19.3,0,18,Clear,1,1,291,3,1,142,2,1,139,3,2,107,4,2,117,2,0,132
17/09/2023,19.1,38,22,Thunderstorm,19,4,173,33,11,116,29,11,59,20,11,98,32,11,78,27,10,59
18/09/2023,17.7,0,5,Clear,3,0,284,5,1,103,1,1,127,1,0,146,3,1,113,2,1,146
19/09/2023,16.5,0,9,Clear,1,1,299,4,1,120,4,0,127,1,1,140,2,2,144,3,0,139
20/09/2023,18,46,23,Thunderstorm,15,4,172,28,10,66,31,8,108,33,10,83,29,10,135,25,12,73
21/09/2023,16.7,2,14,Clear,1,0,299,4,1,105,5,2,116,3,1,147,3,2,110,2,2,139
22/09/2023,17.7,0,19,Clear,2,0,296,3,1,107,1,2,101,1,1,113,3,0,107,4,2,105
23/09/2023,18.3,0,19,Clear,2,1,295,2,1,138,3,1,142,5,1,119,3,0,135,4,1,109
24/09/2023,16.9,0,10,Clear,2,0,300,3,1,113,2,2,135,4,0,111,3,2,145,4,0,141
25/09/2023,18.3,21,16,Thunderstorm,12,4,194,33,15,98,26,13,92,21,13,78,21,8,143,24,11,145
26/09/2023,18.1,28,7,Thunderstorm,11,5,164,30,12,72,28,8,85,28,10,116,21,11,121,26,14,113
27/09/2023,19.4,0,24,Clear,2,1,302,4,1,130,3,0,128,5,2,137,4,1,108,2,0,134
28/09/2023,19.9,0,7,Clear,2,0,291,2,2,117,4,1,117,4,1,100,1,2,122,3,0,108
29/09/2023,20.2,0,16,Clear,3,1,312,1,1,144,2,1,133,2,2,106,4,2,148,4,1,134
30/09/2023,20.2,5,17,Light Rain,2,2,274,6,3,133,10,2,129,8,4,129,6,4,106,5,2,97
01/10/2023,18.7,37,17,Thunderstorm,19,4,199,20,13,53,31,11,111,25,9,122,34,9,142,22,13,146
02/10/2023,16.3,0,12,Clear,3,1,319,2,1,122,5,0,149,3,1,118,4,1,133,4,1,104
03/10/2023,16.5,55,17,Thunderstorm,14,4,182,31,14,66,34,11,136,23,8,107,25,15,60,21,8,72
04/10/2023,16,0,12,Clear,1,0,310,4,2,148,5,1,121,5,1,115,3,2,142,2,2,149
05/10/2023,14.6,0,23,Clear,2,0,307,5,1,121,5,2,103,5,0,117,4,2,136,1,0,147
06/10/2023,13.2,54,18,Thunderstorm,14,2,194,35,8,105,24,14,85,31,12,104,33,11,135,25,9,96
07/10/2023,13.4,0,21,Clear,3,1,289,2,2,103,1,0,121,3,0,126,3,2,141,4,1,111
08/10/2023,14.6,23,23,Thunderstorm,20,5,200,33,13,79,34,14,74,27,8,145,29,10,79,35,12,92
09/10/2023,14.4,5,17,Light Rain,4,1,278,5,5,105,5,3,95,6,3,127,6,3,136,6,4,98
10/10/2023,13.4,0,10,Partly Cloudy,1,1,304,1,1,123,4,2,116,3,1,110,1,2,122,1,0,114
11/10/2023,12.2,4,6,Light Rain,4,2,270,9,2,129,5,5,134,9,4,118,6,4,112,5,3,123
12/10/2023,11.4,0,18,Clear,2,1,315,3,1,106,1,1,147,5,2,118,2,1,132,3,1,137
13/10/2023,13,0,21,Clear,2,0,291,1,0,150,3,2,108,2,1,117,4,1,141,3,1,116
14/10/2023,13.9,0,13,Clear,2,1,285,4,1,126,5,1,142,3,0,135,5,2,110,2,1,129
15/10/2023,13.1,49,20,Thunderstorm,18,5,165,33,13,146,24,10,120,34,14,123,26,13,130,31,13,55
16/10/2023,13.8,0,24,Clear,2,1,284,2,1,116,2,2,129,1,1,104,3,0,143,3,0,115
17/10/2023,14.2,33,23,Thunderstorm,14,3,191,25,9,68,34,15,72,28,9,117,23,8,132,25,9,133
18/10/2023,14.9,0,23,Clear,1,0,293,1,1,101,3,0,118,4,1,117,5,1,126,3,1,101
19/10/2023,13.5,0,12,Clear,2,0,317,2,0,131,3,1,122,3,2,111,3,2,109,2,0,101
20/10/2023,13,10,12,Light Rain,2,2,290,7,5,124,9,3,132,10,3,124,9,3,114,5,3,93
21/10/2023,13.5,0,23,Clear,2,0,315,3,1,101,3,1,102,4,1,117,4,1,100,5,1,142
22/10/2023,14.5,31,6,Thunderstorm,14,4,162,22,12,104,30,13,120,33,10,107,25,15,94,34,13,122
23/10/2023,14.3,0,16,Clear,3,1,312,3,0,134,2,2,139,2,1,135,3,1,111,2,2,101
24/10/2023,15,0,24,Partly Cloudy,2,0,299,2,0,129,4,1,121,3,2,107,2,2,102,4,1,119
25/10/2023,14.6,0,8,Clear,2,0,303,5,2,112,2,0,146,3,1,140,3,0,122,4,1,132
26/10/2023,13.4,48,23,Thunderstorm,10,2,182,28,9,105,35,12,95,32,9,91,28,12,142,24,8,142
27/10/2023,12.8,35,25,Thunderstorm,15,3,179,35,14,67,32,14,119,30,11,114,31,9,76,23,14,118
28/10/2023,13,0,19,Partly Cloudy,1,1,308,2,1,121,4,1,125,3,0,146,2,1,107,3,2,150
29/10/2023,12.9,20,12,Heavy Rain,8,2,266,17,5,119,18,6,126,18,6,125,16,6,98,19,4,104
30/10/2023,13.3,0,18,Clear,2,1,306,4,1,132,4,1,141,1,1,131,3,1,108,4,1,123
31/10/2023,13,0,17,Partly Cloudy,2,0,300,4,1,121,3,1,110,2,1,102,3,0,119,2,1,143
01/11/2023,12.2,0,28,Clear,1,0,284,2,1,106,5,2,149,1,2,140,5,1,139,1,0,106
02/11/2023,12.4,7,34,Light Rain,2,2,289,5,2,117,10,5,106,7,3,127,7,2,127,7,2,130
03/11/2023,11.6,0,28,Clear,2,1,305,4,1,127,2,1,135,3,1,138,1,1,124,3,1,109
04/11/2023,10.4,31,28,Thunderstorm,15,4,182,23,10,58,34,14,58,29,15,125,27,10,78,31,13,103
05/11/2023,8.9,0,32,Clear,1,1,291,2,0,148,4,0,144,4,1,144,3,2,123,3,1,119
06/11/2023,9.1,0,27,Clear,1,1,295,2,2,147,4,0,120,4,2,150,3,2,102,2,1,149
07/11/2023,7.7,65,21,Thunderstorm,12,4,187,27,15,70,34,13,87,32,9,63,34,9,50,26,9,136
08/11/2023,9.3,0,24,Clear,1,0,284,3,1,147,4,1,115,5,2,147,1,1,132,2,2,115
09/11/2023,8.4,0,21,Partly Cloudy,2,0,305,1,2,138,3,2,129,4,2,133,3,0,136,5,1,117
10/11/2023,8.6,0,15,Partly Cloudy,3,1,285,4,0,125,1,1,116,4,2,150,2,0,122,1,0,130
11/11/2023,9,31,26,Thunderstorm,13,5,158,24,9,62,33,10,122,26,12,143,33,8,135,27,10,117
12/11/2023,10.3,54,19,Thunderstorm,14,5,177,21,12,129,28,9,95,34,13,123,32,9,108,26,9,70
13/11/2023,10.7,22,21,Thunderstorm,10,3,188,20,9,122,29,13,73,32,11,111,21,9,127,23,9,110
14/11/2023,10.3,0,27,Clear,2,1,301,3,1,144,1,1,119,3,1,136,1,1,142,2,0,125
15/11/2023,11.2,5,27,Light Rain,3,1,292,6,4,115,10,5,114,8,4,106,6,5,112,5,5,120
16/11/2023,9.6,20,34,Heavy Rain,10,2,270,14,7,97,15,5,83,11,5,129,20,7,92,14,6,99
17/11/2023,8.1,0,16,Partly Cloudy,2,0,306,2,1,116,4,0,128,2,1,112,4,1,136,2,0,134
18/11/2023,7.3,21,30,Thunderstorm,16,3,180,31,11,75,30,12,58,30,11,125,23,10,104,27,11,125
19/11/2023,8,0,18,Partly Cloudy,2,0,289,1,1,116,5,2,141,3,2,113,3,1,109,1,1,105
20/11/2023,8.9,0,18,Clear,2,0,317,5,0,101,5,2,121,1,1,115,5,2,132,2,1,114
21/11/2023,7.6,0,25,Partly Cloudy,3,0,298,3,1,137,3,2,133,2,0,119,2,1,109,5,0,133
22/11/2023,6.7,0,21,Clear,2,1,303,4,2,144,4,0,148,5,1,126,2,2,144,4,1,110
23/11/2023,7,0,15,Clear,3,0,283,4,0,119,4,2,143,3,1,142,3,1,122,2,1,118
24/11/2023,7.2,0,22,Clear,2,1,316,4,2,143,5,0,123,3,1,133,3,1,119,2,1,140
25/11/2023,8,0,32,Clear,1,1,309,3,0,128,2,2,131,2,0,136,4,1,131,3,1,147
26/11/2023,8.2,24,18,Thunderstorm,14,4,151,33,12,80,25,11,75,20,8,86,22,8,136,24,12,68
27/11/2023,7.2,0,17,Clear,2,0,297,2,1,100,5,1,129,4,2,130,4,1,119,4,2,107
28/11/2023,7.9,0,17,Partly Cloudy,2,1,287,2,0,113,3,2,127,2,0,131,3,2,139,4,0,139
29/11/2023,7.4,0,24,Clear,1,0,281,1,1,148,4,1,103,1,0,149,3,2,135,3,2,112
30/11/2023,7.8,0,26,Clear,1,1,281,5,0,132,3,1,124,4,1,139,1,0,101,2,1,125
01/12/2023,8,24,33,Thunderstorm,19,5,191,30,14,121,34,8,142,28,9,71,33,12,148,22,11,83
02/12/2023,7.4,0,28,Clear,1,0,315,2,1,123,4,0,106,4,2,132,2,1,149,3,1,119
03/12/2023,8.3,0,29,Clear,2,0,290,5,1,114,5,0,137,4,2,142,4,1,125,5,0,140
04/12/2023,6.9,15,16,Heavy Rain,10,3,251,17,6,121,18,5,103,16,8,114,19,7,109,19,6,99
05/12/2023,7.4,20,27,Heavy Rain,7,3,278,15,6,116,15,5,117,17,5,122,16,5,113,12,5,122
06/12/2023,8.2,60,20,Thunderstorm,11,2,162,26,14,74,25,13,80,30,11,70,31,8,79,25,11,118
07/12/2023,7.4,0,27,Clear,3,1,303,1,1,109,3,0,135,1,2,110,4,2,112,5,1,148
08/12/2023,8.3,54,19,Thunderstorm,12,2,158,29,11,129,25,15,55,21,13,139,32,11,77,20,12,98
09/12/2023,7.2,0,30,Partly Cloudy,2,1,286,1,2,135,4,0,146,2,2,118,1,1,109,3,2,116
10/12/2023,7.2,0,28,Clear,3,0,301,4,0,135,2,0,114,5,2,111,1,1,130,4,2,138
11/12/2023,7.1,5,27,Light Rain,4,2,266,5,3,138,9,2,134,7,3,107,8,4,123,8,2,103
12/12/2023,7.7,0,24,Clear,1,0,282,3,2,114,4,1,106,4,0,133,2,1,128,1,0,116
13/12/2023,7.1,0,19,Clear,2,0,305,2,2,125,1,1,128,2,0,110,3,0,129,4,2,132
14/12/2023,7.3,0,35,Clear,2,0,299,1,1,124,5,2,137,3,2,144,5,1,110,1,2,103
15/12/2023,6.3,0,15,Partly Cloudy,2,0,320,2,2,123,4,0,125,2,2,103,2,2,124,3,1,104
16/12/2023,4.9,0,20,Clear,2,0,309,3,2,114,2,2,116,3,2,132,3,0,138,2,2,108
17/12/2023,6.1,0,19,Clear,1,0,290,4,0,149,1,1,143,5,0,135,1,1,137,2,1,106
18/12/2023,4.9,57,15,Thunderstorm,17,4,178,31,13,96,26,15,147,30,9,95,27,13,117,28,13,52
19/12/2023,6,43,17,Thunderstorm,11,2,196,29,11,129,29,12,99,20,10,61,30,10,95,25,9,146
20/12/2023,7.2,54,25,Thunderstorm,18,2,157,33,14,97,33,13,69,25,9,127,35,12,116,31,10,84
21/12/2023,6.6,0,32,Clear,2,1,283,3,0,127,4,0,142,2,0,123,5,0,116,4,1,104
22/12/2023,5.9,0,34,Clear,2,0,307,1,0,139,1,1,148,5,0,128,3,1,146,4,2,113
23/12/2023,5.7,0,21,Clear,1,0,288,2,1,123,3,1,145,3,2,146,2,1,122,2,0,141
24/12/2023,4.7,0,30,Clear,1,1,290,2,2,119,3,2,104,3,1,121,4,2,123,3,1,136
25/12/2023,5.6,4,34,Light Rain,3,1,291,7,4,95,10,2,112,8,4,96,7,3,106,9,2,127
26/12/2023,6.6,0,28,Clear,2,1,315,3,2,141,5,1,143,5,0,148,2,1,140,4,2,120
27/12/2023,6.1,30,29,Thunderstorm,13,3,161,32,8,121,26,8,135,27,12,123,30,13,126,29,11,74
28/12/2023,7.2,0,22,Clear,1,1,287,4,2,148,1,2,137,1,1,135,5,0,106,3,2,149
29/12/2023,6.1,59,30,Thunderstorm,20,5,161,31,8,132,29,15,146,21,9,98,33,14,146,29,10,53
30/12/2023,5.3,0,34,Clear,3,0,292,3,1,146,3,1,142,5,1,113,2,0,104,5,0,124
31/12/2023,6.1,0,18,Clear,2,0,292,3,0,120,2,2,129,4,0,141,3,0,138,4,2,139
01/01/2024,4.8,25,18,Thunderstorm,18,4,197,29,12,57,22,14,149,26,14,113,34,10,104,26,12,77
02/01/2024,4.9,0,17,Partly Cloudy,2,1,297,1,1,107,4,0,119,1,0,148,5,1,112,5,2,143
03/01/2024,5.1,5,33,Light Rain,5,1,266,8,4,127,8,3,103,9,4,96,6,4,109,8,4,129
04/01/2024,5.9,30,17,Thunderstorm,18,5,165,22,8,107,21,13,118,29,14,88,34,8,61,26,12,53
05/01/2024,5.8,49,26,Thunderstorm,16,5,188,27,11,115,23,9,81,32,10,63,23,13,111,30,10,140
06/01/2024,5.4,0,34,Partly Cloudy,2,1,302,2,1,128,3,1,144,3,1,100,5,2,131,4,2,147
07/01/2024,5,0,17,Partly Cloudy,3,1,298,3,1,115,3,0,150,3,2,136,2,0,150,4,0,103
08/01/2024,5.6,12,30,Heavy Rain,8,2,277,17,8,90,13,4,95,20,8,118,15,7,108,10,6,110
09/01/2024,4.8,15,27,Heavy Rain,6,2,245,14,7,105,14,8,98,19,6,90,16,5,87,11,5,117
10/01/2024,5.8,0,20,Clear,1,1,315,1,2,141,4,1,139,5,2,118,3,1,149,5,1,139
11/01/2024,6.7,32,25,Thunderstorm,18,3,185,26,9,61,22,8,103,30,9,111,29,9,90,31,8,65
12/01/2024,7.6,0,24,Clear,3,1,293,3,1,104,5,1,119,5,0,102,4,1,138,1,1,112
13/01/2024,7.5,25,31,Thunderstorm,19,4,171,29,13,137,33,15,131,22,13,131,33,14,101,30,8,107
14/01/2024,6.7,0,33,Partly Cloudy,1,0,308,1,0,144,2,0,129,5,2,149,4,1,147,3,1,122
15/01/2024,7.1,0,22,Clear,3,0,311,3,1,122,3,2,146,3,2,137,2,1,133,1,1,150
16/01/2024,6.9,14,19,Heavy Rain,7,1,228,14,6,87,10,4,93,12,6,103,13,7,105,11,5,129
17/01/2024,7.7,9,25,Light Rain,3,1,276,6,2,119,10,2,125,7,3,133,7,4,112,5,4,111
18/01/2024,5.7,0,15,Clear,3,0,306,5,0,121,3,1,131,3,0,104,4,0,142,4,0,110
19/01/2024,4.9,0,31,Clear,1,0,287,3,1,116,3,1,117,2,1,122,2,0,108,1,1,111
20/01/2024,4.7,30,29,Thunderstorm,15,2,151,23,11,54,25,14,59,34,14,133,33,9,65,22,9,83
21/01/2024,5.7,13,29,Heavy Rain,5,2,238,18,6,112,11,8,96,17,8,105,15,4,100,19,5,126
22/01/2024,6,0,26,Clear,1,0,295,5,1,126,2,1,128,3,2,145,4,2,128,4,1,104
23/01/2024,7.1,14,18,Heavy Rain,7,2,256,20,4,119,11,4,112,19,5,97,12,8,94,14,8,108
24/01/2024,7.7,0,24,Clear,1,1,291,4,1,116,1,1,112,2,0,113,3,1,104,3,2,129
25/01/2024,8.2,45,25,Thunderstorm,15,4,166,25,12,54,29,13,86,23,9,58,21,9,52,24,10,150
26/01/2024,8.6,12,25,Heavy Rain,6,2,244,13,7,121,20,5,124,15,6,125,19,7,97,15,6,121
27/01/2024,8,23,16,Thunderstorm,19,2,179,33,11,130,32,8,91,30,11,105,29,9,91,20,9,101
28/01/2024,7.3,42,22,Thunderstorm,19,3,157,31,12,89,25,9,84,20,12,140,32,8,138,27,9,125
29/01/2024,6.1,9,25,Light Rain,2,2,274,7,2,131,7,3,128,5,3,119,7,3,105,7,5,106
30/01/2024,4.9,0,23,Clear,2,1,304,1,2,110,2,0,138,3,2,133,1,1,125,2,0,143
31/01/2024,5.6,42,28,Thunderstorm,10,3,165,23,10,144,27,14,71,23,14,100,33,8,142,26,9,118
01/02/2024,6.6,39,29,Thunderstorm,13,2,170,23,11,128,30,11,62,34,10,78,30,13,148,35,14,94
02/02/2024,5.5,0,15,Clear,1,0,299,3,1,142,4,2,122,2,0,134,4,0,144,3,0,132
03/02/2024,5.7,16,31,Heavy Rain,8,2,276,12,5,98,19,6,114,20,7,89,18,7,92,13,7,92
04/02/2024,5,0,33,Clear,2,1,307,5,1,131,5,0,104,3,1,105,2,1,144,1,1,115
05/02/2024,5.8,0,34,Clear,2,0,301,4,2,120,4,1,100,4,0,101,2,1,104,4,1,124
06/02/2024,5.2,0,30,Partly Cloudy,3,0,320,2,0,138,2,0,146,4,0,139,4,2,127,4,2,134
07/02/2024,5.9,0,25,Partly Cloudy,2,0,311,2,1,105,3,2,136,2,2,115,3,1,150,1,1,118
08/02/2024,4.7,0,27,Partly Cloudy,1,1,313,3,1,149,4,1,133,4,0,129,5,2,142,1,2,130
09/02/2024,4.3,0,32,Clear,3,1,281,5,2,102,2,1,117,4,1,148,5,1,125,3,1,119
10/02/2024,3.9,4,33,Light Rain,3,0,281,5,2,121,8,2,113,7,4,127,6,3,130,10,5,114
11/02/2024,4.6,0,32,Partly Cloudy,2,0,295,2,2,113,2,2,104,2,1,130,2,1,110,3,1,142
12/02/2024,4.8,0,27,Clear,1,1,291,4,0,141,5,1,125,3,2,100,4,1,119,2,0,140
13/02/2024,3.9,0,21,Clear,2,1,305,4,1,135,3,2,125,3,1,116,2,0,136,2,1,146
14/02/2024,4.7,32,20,Thunderstorm,16,4,162,22,9,60,24,15,90,33,12,117,22,10,101,33,8,101
15/02/2024,3.8,0,28,Partly Cloudy,1,0,299,5,1,121,3,0,139,2,1,124,3,0,144,2,1,140
16/02/2024,4.6,0,35,Clear,3,0,296,2,0,113,1,2,138,1,0,134,3,2,125,4,1,132
17/02/2024,4.3,0,16,Clear,2,1,288,3,0,131,4,2,147,5,2,114,2,1,150,3,0,147
18/02/2024,4.5,0,31,Partly Cloudy,3,1,307,3,1,142,2,1,117,3,0,139,2,0,110,3,1,118
19/02/2024,6.2,0,32,Clear,3,1,318,1,0,109,5,1,121,3,2,146,4,2,116,3,2,139
20/02/2024,6.7,2,18,Clear,2,1,308,2,0,142,3,1,128,1,0,119,2,1,132,5,2,125
21/02/2024,6.5,0,17,Partly Cloudy,2,1,319,3,0,129,3,2,102,3,2,150,2,2,107,4,1,148
22/02/2024,6.9,0,21,Clear,2,1,310,4,2,149,4,0,140,2,2,119,2,0,133,1,2,115
23/02/2024,6.1,10,23,Light Rain,3,1,252,7,4,112,6,3,118,7,4,139,5,3,99,7,2,114
24/02/2024,7.3,15,30,Heavy Rain,6,1,258,10,7,83,15,7,92,11,5,123,17,5,116,17,8,100
25/02/2024,7.9,0,33,Clear,1,1,313,2,1,119,1,0,103,3,1,107,5,0,134,5,0,111
26/02/2024,7.5,0,25,Clear,3,0,310,2,1,104,3,2,105,2,1,105,4,2,142,3,1,113
27/02/2024,7.5,0,34,Partly Cloudy,3,0,295,4,1,135,2,2,129,3,2,120,4,1,130,1,1,128
28/02/2024,7,0,21,Partly Cloudy,2,1,283,2,2,101,5,0,145,3,1,104,2,0,126,3,1,144
29/02/2024,6.6,0,22,Partly Cloudy,1,1,281,2,1,123,3,1,112,2,1,127,1,1,131,1,1,126
01/03/2024,6.5,0,17,Partly Cloudy,2,0,285,4,2,109,1,1,136,2,1,114,2,1,126,4,1,115
02/03/2024,8.3,36,21,Thunderstorm,13,3,194,28,8,139,25,10,114,30,10,64,28,12,136,27,13,55
03/03/2024,9.6,0,18,Partly Cloudy,3,1,308,5,2,130,4,0,124,2,1,133,2,0,120,2,1,147
04/03/2024,10,0,9,Clear,2,0,289,1,1,123,4,2,121,4,2,136,4,2,117,1,2,125
05/03/2024,10.5,0,13,Clear,2,0,285,3,0,117,2,1,144,3,1,150,1,1,114,2,0,113
06/03/2024,9.4,0,13,Clear,2,0,312,3,0,108,4,1,125,2,1,132,5,1,114,1,0,133
07/03/2024,8.3,0,19,Clear,2,1,298,5,1,118,4,1,140,4,1,117,4,0,141,2,1,125
08/03/2024,8.6,0,18,Clear,1,1,315,2,1,114,5,0,108,2,1,144,3,0,129,2,0,144
09/03/2024,9.8,0,14,Clear,3,0,290,2,2,136,2,0,142,4,1,110,3,1,147,2,1,108
10/03/2024,9.4,0,22,Clear,2,0,315,4,0,103,3,1,114,4,0,149,1,0,116,3,0,137
11/03/2024,8.9,39,24,Thunderstorm,16,4,156,24,10,146,28,8,88,20,10,95,25,8,62,28,13,90
12/03/2024,9.6,5,22,Light Rain,3,1,297,7,2,137,5,4,106,7,4,110,9,5,94,9,2,94
13/03/2024,10.7,0,8,Clear,2,0,305,4,0,111,1,0,147,5,1,132,4,0,106,2,2,124
14/03/2024,10.2,0,18,Partly Cloudy,2,1,293,4,1,117,3,0,143,5,1,111,4,1,113,1,2,140
15/03/2024,10.8,0,20,Clear,2,1,320,5,2,137,4,2,125,2,2,146,2,2,114,5,1,128
16/03/2024,11,0,23,Partly Cloudy,1,0,313,5,1,100,2,1,138,1,0,145,2,2,118,4,0,114
17/03/2024,10.2,0,16,Clear,3,0,317,2,1,104,3,1,121,1,2,140,4,1,135,2,2,114
18/03/2024,10.3,0,18,Partly Cloudy,2,1,304,1,1,142,2,1,124,3,2,109,3,1,115,5,0,106
19/03/2024,10.6,0,19,Partly Cloudy,2,0,286,2,1,143,4,0,144,1,1,108,1,2,123,3,1,103
20/03/2024,10.8,0,6,Clear,2,1,303,4,2,120,3,1,130,3,1,133,3,0,125,5,2,138
21/03/2024,10.8,21,7,Thunderstorm,18,3,188,32,14,125,28,12,82,23,9,68,34,9,122,23,15,87
22/03/2024,10,0,21,Clear,3,1,289,1,2,111,5,0,131,4,1,116,5,2,126,3,1,147
23/03/2024,10.8,0,10,Partly Cloudy,1,1,306,1,1,124,4,1,116,5,0,128,3,0,104,3,0,124
24/03/2024,10.6,0,16,Clear,1,0,297,5,0,121,4,1,148,2,0,116,2,1,145,4,0,106
25/03/2024,11.3,0,23,Partly Cloudy,3,1,297,4,1,112,2,1,106,2,1,148,3,1,112,2,1,142
26/03/2024,10.3,0,19,Clear,2,1,307,1,0,134,2,2,101,2,1,146,4,2,122,4,2,120
27/03/2024,11.3,0,24,Partly Cloudy,3,1,297,4,0,137,4,1,142,3,1,101,2,1,128,2,0,117
28/03/2024,11.2,0,6,Partly Cloudy,2,1,285,5,0,137,3,0,101,2,2,102,4,1,113,1,2,115
29/03/2024,9.5,0,9,Clear,1,1,298,5,1,117,5,1,122,1,2,104,4,1,103,1,2,137
30/03/2024,9.9,0,10,Clear,2,1,295,5,0,104,5,1,116,4,1,101,4,0,106,2,1,102
31/03/2024,10.7,0,11,Clear,3,1,288,1,2,112,1,1,108,5,2,130,4,1,139,4,0,147
01/04/2024,12.1,0,20,Clear,1,0,286,2,1,134,2,1,117,4,2,134,1,1,139,3,2,103
02/04/2024,11.5,0,20,Clear,1,0,301,5,1,108,3,1,128,3,1,146,2,2,147,2,0,141
03/04/2024,12.2,0,14,Clear,1,1,308,5,1,129,3,1,138,4,2,138,4,0,146,2,2,120
04/04/2024,11.1,0,21,Partly Cloudy,1,1,304,3,2,133,2,1,132,5,1,140,4,0,101,3,2,128
05/04/2024,12.2,0,18,Clear,1,1,311,3,1,131,1,1,124,3,1,138,2,1,120,4,1,109
06/04/2024,13.5,0,7,Clear,2,1,306,2,1,108,3,1,122,3,1,116,2,1,110,4,2,136
07/04/2024,13.5,0,19,Clear,1,1,283,3,1,142,5,2,128,4,0,124,5,1,103,2,1,112
08/04/2024,12.7,0,11,Clear,3,1,305,3,1,141,5,0,104,4,0,146,4,1,121,4,0,144
09/04/2024,11.1,0,8,Partly Cloudy,1,0,305,1,1,115,3,1,139,1,0,120,5,2,128,5,2,114
10/04/2024,10.4,0,10,Clear,2,1,288,4,1,124,5,1,120,4,2,106,4,2,121,2,1,112
11/04/2024,10.6,0,17,Clear,2,1,299,4,2,124,5,2,103,2,1,109,2,1,103,2,0,102
12/04/2024,11,0,24,Clear,3,0,305,2,2,103,5,0,112,3,2,148,3,2,136,3,1,102
